product_id,product_name,description,price,discount_percentage,category,brand,stock_quantity,color,size,weight,dimensions,release_date,rating,reviews_count,seller_name,seller_rating,seller_reviews_count,shipping_method,shipping_cost
41,sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras,"Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",472.23,21.24,beauty,etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat,375,Orange,extra large,0.1,et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue,2013-05-08,3.9,775,et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin,2.5,465,express,40.08
42,nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque.",520.42,22.57,toys,rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat,77,Fuscia,extra large,5.5,vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc,2018-09-03,1.7,326,viverra pede ac diam cras pellentesque volutpat dui maecenas tristique,2.6,841,express,23.5
43,erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper,"Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",330.89,19.72,toys,quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae,51,Red,extra large,6.0,ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a,2020-10-31,3.5,856,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,2.0,235,standard,23.94
44,turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",106.24,13.39,toys,eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim,825,Maroon,medium,4.6,id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum,2019-06-28,2.0,38,tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac,2.5,231,standard,11.81
45,at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",989.61,11.72,toys,lorem ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien,676,Aquamarine,extra large,7.0,porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla,2010-10-09,1.3,142,sit amet lobortis sapien sapien non mi integer ac neque,4.8,426,express,31.93
46,orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer,Donec quis orci eget orci vehicula condimentum.,497.17,33.16,toys,maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in,308,Violet,large,8.1,in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non,2016-07-29,4.5,653,mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum,4.7,593,free,12.26
47,justo morbi ut odio cras mi pede malesuada in imperdiet,Pellentesque ultrices mattis odio. Donec vitae nisi.,928.69,1.16,toys,neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,895,Mauv,large,5.7,vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum,2021-03-15,3.1,858,tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at,3.1,489,standard,34.19
48,ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.,42.66,28.17,beauty,leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor,275,Fuscia,small,0.7,ante nulla justo aliquam quis turpis eget elit sodales scelerisque,2021-04-28,2.1,260,auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum,2.1,831,express,20.66
49,dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum.",332.71,28.15,beauty,praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id,895,Pink,medium,4.6,ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus,2017-10-12,1.7,809,amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla,2.3,162,free,30.5
50,leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus.,239.05,34.94,beauty,primis in faucibus orci luctus et ultrices posuere cubilia curae donec,947,Puce,small,7.7,et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis,2011-04-01,3.6,427,lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer,2.4,436,express,32.93
51,nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus.",42.75,23.4,clothing,viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec,779,Aquamarine,extra large,9.3,pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie,2017-11-21,4.8,122,in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar,4.7,678,express,30.49
52,quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.",290.89,28.46,beauty,integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat,63,Orange,small,5.3,pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum,2012-01-06,4.4,712,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam,4.5,946,standard,45.77
53,eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.",217.82,40.03,home decor,metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis,720,Purple,small,6.5,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit,2021-01-22,4.3,659,quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin,3.3,111,free,8.22
54,lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend.",678.62,23.03,beauty,sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae,484,Orange,large,9.3,curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque,2019-11-15,1.5,954,integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit,4.7,35,free,25.61
55,nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.,791.8,18.83,electronics,eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et,807,Blue,large,9.9,bibendum felis sed interdum venenatis turpis enim blandit mi in,2015-07-12,2.9,506,massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim,3.0,306,express,20.5
56,tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis,"Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque.",683.9,32.02,electronics,etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida,655,Mauv,extra large,7.7,non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum,2013-09-07,3.8,400,a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla,3.7,697,standard,5.39
57,quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo,"Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio.",671.92,21.1,beauty,massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus,752,Maroon,medium,6.1,tellus nisi eu orci mauris lacinia sapien quis libero nullam sit,2022-02-17,3.6,512,pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut,4.5,453,express,40.73
58,eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.",356.4,26.41,toys,pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue,693,Goldenrod,medium,2.6,lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate,2018-10-04,4.1,349,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis,2.2,357,standard,26.66
59,nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",275.78,31.6,electronics,erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam,13,Maroon,large,9.1,orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi,2021-07-23,3.7,296,cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu,2.1,740,express,28.44
60,ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",851.8,49.52,clothing,varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis,119,Red,large,2.7,pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra,2021-02-13,3.7,60,mi in porttitor pede justo eu massa donec dapibus duis at velit eu est,1.8,40,standard,18.8
61,ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.",519.76,13.68,toys,a suscipit nulla elit ac nulla sed vel enim sit amet,894,Goldenrod,large,8.5,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque,2021-04-05,2.3,725,ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec,4.9,147,free,28.7
62,ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis,"Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",959.26,8.41,home decor,donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi,697,Goldenrod,large,0.9,nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo,2022-05-14,4.6,103,lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat,3.1,180,free,48.04
